   3.00000000000000e+02   2.96646539882760e-01   3.06466636816958e-02   9.27336533412948e-02   6.71647131576047e-02
   3.00500277932185e+02   2.96475674387859e-01   3.13384990716988e-02   9.22957315883475e-02   6.85314384074509e-02
   3.01000555864369e+02   2.96269824738232e-01   3.20596681150910e-02   9.18368385776398e-02   6.99520370459497e-02
   3.01500833796554e+02   2.95994837830149e-01   3.27883108668601e-02   9.13420456328487e-02   7.13808392525409e-02
   3.02001111728738e+02   2.95679695014721e-01   3.35347264221893e-02   9.08288093459392e-02   7.28397629031605e-02
   3.02501389660923e+02   2.95318985668465e-01   3.42994906494813e-02   9.02944602777178e-02   7.43292373991611e-02
   3.03001667593107e+02   2.94915426930111e-01   3.50849404113105e-02   8.97410904009452e-02   7.58536718983169e-02
   3.03501945525292e+02   2.94434154849298e-01   3.58863241849210e-02   8.91496571257538e-02   7.74008452768517e-02
   3.04002223457476e+02   2.93904124848978e-01   3.67003333164750e-02   8.85403788168256e-02   7.89659871238966e-02
   3.04502501389661e+02   2.93325934920318e-01   3.75306989481941e-02   8.79135471700580e-02   8.05560420048841e-02
   3.05002779321845e+02   2.92661711197557e-01   3.83828477387180e-02   8.72467451308876e-02   8.21781567704097e-02
   3.05503057254030e+02   2.91945628780029e-01   3.92577372823570e-02   8.65613129347927e-02   8.38362420241291e-02
   3.06003335186215e+02   2.91162304539258e-01   4.01504978457411e-02   8.58509100827758e-02   8.55190837175762e-02
   3.06503613118399e+02   2.90306324853488e-01   4.10665785998129e-02   8.51126577498660e-02   8.72361404417207e-02
   3.07003891050584e+02   2.89389515910395e-01   4.19866784215712e-02   8.43590974726745e-02   8.89505996700501e-02
   3.07504168982768e+02   2.88386905680397e-01   4.29456176984430e-02   8.35699154049097e-02   9.07266530306979e-02
   3.08004446914953e+02   2.87291032794381e-01   4.39145486371554e-02   8.27499571892510e-02   9.25073490387494e-02
   3.08504724847137e+02   2.86134027216056e-01   4.48999574785189e-02   8.19160176573096e-02   9.43073082862870e-02
   3.09005002779322e+02   2.84895437293091e-01   4.58942521003102e-02   8.10605871713538e-02   9.61094870946771e-02
   3.09505280711506e+02   2.83544727289082e-01   4.69284750574866e-02   8.01637542796787e-02   9.79691678617265e-02
   3.10005558643691e+02   2.82139975267850e-01   4.79578377514239e-02   7.92653058407055e-02   9.98059141487421e-02
   3.10505836575875e+02   2.80615719563859e-01   4.90086205595447e-02   7.83298146927854e-02   1.01662312409489e-01
   3.11006114508060e+02   2.79011585296923e-01   5.00744618460058e-02   7.73794196214815e-02   1.03529287924371e-01
   3.11506392440245e+02   2.77341495970265e-01   5.11518500698364e-02   7.64225059112674e-02   1.05400861899064e-01
   3.12006670372429e+02   2.75537536483794e-01   5.22448680864195e-02   7.54296195700651e-02   1.07276386106907e-01
   3.12506948304614e+02   2.73655038226416e-01   5.33299241080315e-02   7.44318116326159e-02   1.09116717250854e-01
   3.13007226236798e+02   2.71657103157601e-01   5.44343810739668e-02   7.34099731401185e-02   1.10967862468471e-01
   3.13507504168983e+02   2.69607865687296e-01   5.55177159667710e-02   7.23999033858051e-02   1.12760972587692e-01
   3.14007782101167e+02   2.67441815912500e-01   5.65993170507860e-02   7.13725105445904e-02   1.14523668226175e-01
   3.14508060033352e+02   2.65186849681434e-01   5.76688244004068e-02   7.03428117178087e-02   1.16239268027051e-01
   3.15008337965536e+02   2.62859617603082e-01   5.87191228684726e-02   6.93198410821682e-02   1.17896157997169e-01
   3.15508615897721e+02   2.60448499747552e-01   5.97284064623386e-02   6.83038312911923e-02   1.19452449656736e-01
   3.16008893829906e+02   2.58004327664865e-01   6.06966984628480e-02   6.73143028274412e-02   1.20914893208885e-01
   3.16509171762090e+02   2.55482726006083e-01   6.16142571400454e-02   6.63371381848096e-02   1.22259834252553e-01
   3.17009449694275e+02   2.52932386712933e-01   6.24624612691937e-02   6.53928459241483e-02   1.23460402277233e-01
   3.17509727626459e+02   2.50387000158659e-01   6.32132343837214e-02   6.44963986967131e-02   1.24471454093128e-01
   3.18010005558644e+02   2.47817529237026e-01   6.38713857497456e-02   6.36365795557025e-02   1.25298623159172e-01
   3.18510283490828e+02   2.45297838961027e-01   6.44064551839004e-02   6.28405004826578e-02   1.25899278082163e-01
   3.19010561423013e+02   2.42855206885190e-01   6.47926732639188e-02   6.21177537165202e-02   1.26233271206395e-01
   3.19510839355197e+02   2.40487361543980e-01   6.50196478351368e-02   6.14662416227328e-02   1.26283741004896e-01
   3.20011117287382e+02   2.38285786581838e-01   6.50550944995658e-02   6.09139780311780e-02   1.26009638401131e-01
   3.20511395219566e+02   2.36296233377600e-01   6.48906538550957e-02   6.04703234132515e-02   1.25405939602395e-01
   3.21011673151751e+02   2.34479083205112e-01   6.44948059536863e-02   6.01233118110484e-02   1.24412149300548e-01
   3.21511951083936e+02   2.32951370503455e-01   6.38814115622746e-02   5.98985556306773e-02   1.23073799053961e-01
   3.22012229016120e+02   2.31729295284580e-01   6.30288102684772e-02   5.97975482542575e-02   1.21356111921040e-01
   3.22512506948305e+02   2.30832215422993e-01   6.19487020552205e-02   5.98189070118754e-02   1.19283229977048e-01
   3.23012784880489e+02   2.30239856056506e-01   6.06594386808056e-02   5.99509258870764e-02   1.16883413038710e-01
   3.23513062812674e+02   2.30036762342510e-01   5.91726186776006e-02   6.02109730965100e-02   1.14189559957170e-01
   3.24013340744858e+02   2.30121528609603e-01   5.75986277679107e-02   6.05576166075492e-02   1.11379320076654e-01
   3.24513618677043e+02   2.30559500760469e-01   5.58772101786852e-02   6.10147382866919e-02   1.08352515096569e-01
   3.25013896609227e+02   2.31279994588074e-01   5.41478140913678e-02   6.15482704251791e-02   1.05344561194436e-01
   3.25514174541412e+02   2.32200031018688e-01   5.24758922754315e-02   6.21303852018295e-02   1.02458234990795e-01
   3.26014452473596e+02   2.33365685185676e-01   5.08307023288863e-02   6.27792882254795e-02   9.96438132711077e-02
   3.26514730405781e+02   2.34636169557403e-01   4.93615999977268e-02   6.34412716409663e-02   9.71504201946173e-02
   3.27015008337966e+02   2.36077062216737e-01   4.80207621466949e-02   6.41416249663107e-02   9.49023433367975e-02
   3.27515286270150e+02   2.37520990016331e-01   4.69167533816901e-02   6.48211339013743e-02   9.30757076262122e-02
   3.28015564202335e+02   2.39016795529648e-01   4.60140087555611e-02   6.54972425140753e-02   9.16161351926771e-02
   3.28515842134519e+02   2.40492229389554e-01   4.53219936079482e-02   6.61469099708399e-02   9.05341619854083e-02
   3.29016120066704e+02   2.41909681301980e-01   4.48363754353158e-02   6.67578159889354e-02   8.98201342439369e-02
